Unnamed: 0,id,tipo,titulo,calle,barrio,distrito,ciudad,area,precio,precio_por_metro,caracteristicas,habitaciones,baños,referencia,anunciante,nombre_anunciante,ultima_actualizacion,tlf,url
497,104961734,Alquiler,Piso en calle Desamparados,Calle Desamparados,San Pedro,Centro,Murcia,"
Murcia, Murcia
",750€/mes,"10,00 €/m²","['75 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 2ª exterior', 'Sin ascensor']",2 habitaciones,1 baño,104961734,Profesional,Projesam,Anuncio actualizado el 22 de julio,34868350061,https://www.idealista.com/inmueble/104961734/
498,40545665,Alquiler,Piso en plaza Concepción Alemán,Plaza Concepción Alemán,Espinardo,Pedanías Norte,Murcia,"
Murcia, Murcia
",600€/mes,"12,00 €/m²","['50 m² construidos', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 3ª exterior', 'Con ascensor']",1 habitación,1 baño,0161,Profesional,Promurcia,Anuncio actualizado el 2 de julio,34868350385,https://www.idealista.com/inmueble/40545665/
499,86884956,Alquiler,"Piso en calle Plateria, 4","Calle Plateria, 4",Santa Catalina-San Bartolomé,Centro,Murcia,"
Murcia, Murcia
",900€/mes,"14,06 €/m²","['64 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Amueblado y cocina equipada', 'Planta 4ª interior', 'Con ascensor']",2 habitaciones,1 baño,86884956,Particular,gblancobc,Anuncio actualizado el 19 de agosto,34618531163,https://www.idealista.com/inmueble/86884956/
500,102323152,Alquiler,"Piso en carril de la Condesa, 62","Carril de la Condesa, 62",Ronda Sur,Sur,Murcia,"
Murcia, Murcia
",770€/mes,"8,02 €/m²","['96 m² construidos', '2 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,2 baños,102323152,Particular,Gustavo López,Anuncio actualizado el 22 de agosto,0,https://www.idealista.com/inmueble/102323152/
501,101639398,Alquiler,Piso en La Purísima-Barriomar,Barrio La Purísima-Barriomar,Distrito Sur,Murcia,"Área de Murcia, Murcia",,530€/mes,"8,83 €/m²","['60 m² construidos, 55 m² útiles', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2009', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Sin ascensor']",2 habitaciones,1 baño,101639398,Profesional,JUAN ANTONIO ALARCON,Anuncio actualizado el 23 de julio,34868350603,https://www.idealista.com/inmueble/101639398/
502,105674301,Alquiler,"Piso en calle Mahón, 7","Calle Mahón, 7",Espinardo,Pedanías Norte,Murcia,"
Murcia, Murcia
",870€/mes,"8,45 €/m²","['103 m² construidos, 96 m² útiles', '3 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,1 baño,105674301,Particular,Ricardo,Anuncio actualizado el 23 de agosto,34626941660,https://www.idealista.com/inmueble/105674301/
503,31333299,Alquiler,Estudio en La Purísima-Barriomar,Barrio La Purísima-Barriomar,Distrito Sur,Murcia,"Área de Murcia, Murcia",,380€/mes,"15,20 €/m²","['25 m² construidos, 20 m² útiles', 'Sin habitación', '1 baño', 'Plaza de garaje por 50 €/mes adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 2009', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 3ª exterior', 'Con ascensor']",Sin habitación,1 baño,31333299,Profesional,JUAN ANTONIO ALARCON,Anuncio actualizado el 11 de julio,34868350603,https://www.idealista.com/inmueble/31333299/
504,98891548,Alquiler,Piso en calle Ua1 Peri,Calle UA1 Peri,Zona Juan Carlos I,Norte,Murcia,"
Murcia, Murcia
",750€/mes,"12,50 €/m²","['60 m² construidos', '1 habitación', '1 baño', 'Terraza y balcón', 'Plaza de garaje por 50 €/mes adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este, oeste', 'Amueblado y cocina equipada', 'Calefacción central', 'Planta 4ª exterior', 'Con ascensor']",1 habitación,1 baño,98891548,Profesional,Inmobiliaria.com,Anuncio actualizado el 25 de julio,34676308018,https://www.idealista.com/inmueble/98891548/
505,96433334,Alquiler,"Piso en san jose, 10","san jose, 10",Guadalupe,Pedanías Oeste,Murcia,"
Murcia, Murcia
",550€/mes,"7,33 €/m²","['75 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Bajo exterior', 'Sin ascensor']",2 habitaciones,1 baño,96433334,Particular,Guillermo,Anuncio actualizado el 23 de agosto,34656410252,https://www.idealista.com/inmueble/96433334/
506,105405032,Alquiler,Piso en calle Arquitecto Emilio Perez Piñero,Calle Arquitecto Emilio Perez Piñero,Vista Alegre,Norte,Murcia,"
Murcia, Murcia
",1.200€/mes,"9,23 €/m²","['130 m² construidos', '5 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Cocina sin equipar y casa sin amueblar', 'No dispone de calefacción', 'Planta 2ª exterior', 'Sin ascensor']",5 habitaciones,2 baños,1121314456988,Profesional,Promurcia,Anuncio actualizado el 5 de julio,34868350385,https://www.idealista.com/inmueble/105405032/
507,104662551,Alquiler,Piso en calle Escritor Sánchez Moreno,Calle Escritor Sánchez Moreno,Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",1.400€/mes,"14,00 €/m²","['100 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Cocina equipada y casa sin amueblar', 'Calefacción central', 'Planta 1ª exterior', 'Sin ascensor']",4 habitaciones,2 baños,B21548794515205,Profesional,Promurcia,Anuncio actualizado el 26 de julio,34868350385,https://www.idealista.com/inmueble/104662551/
508,105622438,Alquiler,"Piso en avenida de los Pinos, 9","Avenida de los Pinos, 9",Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",1.100€/mes,"9,17 €/m²","['120 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,105622438,,Maria,Anuncio actualizado el 30 de julio,34630121939,https://www.idealista.com/inmueble/105622438/
509,105769234,Alquiler,Piso en calle Pico de la Panocha,Calle Pico de la Panocha,Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",900€/mes,"10,00 €/m²","['90 m² construidos', '3 habitaciones', '1 baño', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,1 baño,105769234,Profesional,Asesoras Patrimoniales del Mediterráneo,Anuncio actualizado el 19 de agosto,34868355928,https://www.idealista.com/inmueble/105769234/
510,104674976,Alquiler,Piso en calle Pío Tejera,Calle Pío Tejera,San Nicolás,Centro,Murcia,"
Murcia, Murcia
",750€/mes,"15,31 €/m²","['49 m² construidos', '1 habitación', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",1 habitación,1 baño,B21548794515206,Profesional,Promurcia,Anuncio actualizado el 10 de mayo,34868350385,https://www.idealista.com/inmueble/104674976/
511,105126559,Alquiler,"Piso en calle Obispo Frutos, 7","Calle Obispo Frutos, 7",Santa Eulalia,Centro,Murcia,"
Murcia, Murcia
",900€/mes,"7,50 €/m²","['120 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Orientación sur, este', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,1 baño,105126559,Profesional,vanesa,Anuncio actualizado el 5 de julio,34868350237,https://www.idealista.com/inmueble/105126559/
512,95362201,Alquiler,Piso en El Carmen,Barrio El Carmen,Distrito Sur,Murcia,"Área de Murcia, Murcia",,950€/mes,"8,72 €/m²","['109 m² construidos, 90 m² útiles', '4 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Orientación norte', 'Construido en 1968', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 8ª exterior', 'Con ascensor']",4 habitaciones,2 baños,37285,Profesional,ALQUILOTUCASA MURCIA1,Anuncio actualizado el 30 de julio,34868350971,https://www.idealista.com/inmueble/95362201/
513,105689994,Alquiler,"Piso en calle Salvador Allende, 2","Calle Salvador Allende, 2",Javalí Nuevo,Pedanías Oeste,Murcia,"
Murcia, Murcia
",600€/mes,"9,23 €/m²","['65 m² construidos, 50 m² útiles', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Trastero', 'Orientación oeste', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,1 baño,105689994,Particular,christian,Anuncio actualizado el 23 de agosto,0,https://www.idealista.com/inmueble/105689994/
514,96945295,Alquiler,Estudio en San Andrés-San Antolín,Barrio San Andrés-San Antolín,Distrito Centro,Murcia,"Área de Murcia, Murcia",,350€/mes,"14,00 €/m²","['25 m² construidos, 15 m² útiles', 'Sin habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 5ª exterior', 'Con ascensor']",Sin habitación,1 baño,TURRONEROS,Profesional,JUAN ANTONIO ALARCON,Anuncio actualizado el 12 de julio,34868350603,https://www.idealista.com/inmueble/96945295/
515,104662551,Alquiler,Piso en calle Escritor Sánchez Moreno,Calle Escritor Sánchez Moreno,Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",1.400€/mes,"14,00 €/m²","['100 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Cocina equipada y casa sin amueblar', 'Calefacción central', 'Planta 1ª exterior', 'Sin ascensor']",4 habitaciones,2 baños,B21548794515205,Profesional,Promurcia,Anuncio actualizado el 26 de julio,34868350385,https://www.idealista.com/inmueble/104662551/
516,105622438,Alquiler,"Piso en avenida de los Pinos, 9","Avenida de los Pinos, 9",Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",1.100€/mes,"9,17 €/m²","['120 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,105622438,,Maria,Anuncio actualizado el 30 de julio,34630121939,https://www.idealista.com/inmueble/105622438/
517,105747112,Alquiler,"Piso en calle Rosalía de Castro, 50","Calle Rosalía de Castro, 50",Urb. El mirador de Agridulce,Barrio Guadalupe,Distrito Pedanías Oeste,"
Murcia
",850€/mes,"6,20 €/m²","['137 m² construidos, 107 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje por 50 €/mes adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,105747112,Particular,Victoria,Anuncio actualizado el 22 de agosto,34649091142,https://www.idealista.com/inmueble/105747112/
518,104249893,Alquiler,Piso en calle San Lorenzo,Calle San Lorenzo,San Lorenzo,Centro,Murcia,"
Murcia, Murcia
",900€/mes,"10,00 €/m²","['90 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,2 baños,B21548794515193,Profesional,Promurcia,Anuncio actualizado el 7 de mayo,34868350385,https://www.idealista.com/inmueble/104249893/
519,105719818,Alquiler,"Piso en calle Rambla, 3","Calle Rambla, 3",El Palmar,Pedanías Oeste,Murcia,"
Murcia, Murcia
",800€/mes,"6,67 €/m²","['120 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 2ª exterior', 'Sin ascensor']",3 habitaciones,2 baños,105719818,Particular,Pilar,Anuncio actualizado el 23 de agosto,0,https://www.idealista.com/inmueble/105719818/
520,103005134,Alquiler,"Piso en calle Herradura, 1","Calle Herradura, 1",Santa Eulalia,Centro,Murcia,"
Murcia, Murcia
",900€/mes,"10,11 €/m²","['89 m² construidos', '2 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Orientación sur, este', 'Amueblado y cocina equipada', 'Calefacción individual: Gas natural', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,1 baño,103005134,Particular,Juan Pedro,Anuncio actualizado el 23 de agosto,0,https://www.idealista.com/inmueble/103005134/
521,105769226,Alquiler,"Piso en calle de la Gloria, 3","Calle de la Gloria, 3",San Juan,Centro,Murcia,"
Murcia, Murcia
",850€/mes,"7,73 €/m²","['110 m² construidos, 99 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,2 baños,105769226,Particular,Alberto Fernandez,Anuncio actualizado el 23 de agosto,34692929944,https://www.idealista.com/inmueble/105769226/
522,104002318,Alquiler,"Estudio en calle de la Gloria, 14","Calle de la Gloria, 14",San Juan,Centro,Murcia,"
Murcia, Murcia
",650€/mes,"13,00 €/m²","['50 m² construidos', 'Sin habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Bajo exterior', 'Con ascensor']",Sin habitación,1 baño,104002318,Particular,Ángel,Anuncio actualizado el 23 de agosto,34620271722,https://www.idealista.com/inmueble/104002318/
523,105422863,Alquiler,Piso en San Lorenzo,Barrio San Lorenzo,Distrito Centro,Murcia,"Área de Murcia, Murcia",,900€/mes,"10,00 €/m²","['90 m² construidos', '3 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,2 baños,3958-4041,Profesional,Caballero Inmobiliaria,Anuncio actualizado el 31 de julio,34868350708,https://www.idealista.com/inmueble/105422863/
524,105742342,Alquiler,"Piso en calle Huerto Manu, 11","Calle Huerto Manu, 11",San Antón,Centro,Murcia,"
Murcia, Murcia
",750€/mes,"7,50 €/m²","['100 m² construidos, 95 m² útiles', '3 habitaciones', '1 baño', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Sin ascensor']",3 habitaciones,1 baño,105742342,Particular,Didi,Anuncio actualizado el 20 de agosto,34628204007,https://www.idealista.com/inmueble/105742342/
525,105759761,Alquiler,"Piso en calle Mariano Ruiz Funes, 3","Calle Mariano Ruiz Funes, 3",Vista Alegre,Norte,Murcia,"
Murcia, Murcia
",680€/mes,"10,46 €/m²","['65 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Sin ascensor']",2 habitaciones,1 baño,105759761,Particular,Juan Carlos,Anuncio actualizado el 19 de agosto,34619522027,https://www.idealista.com/inmueble/105759761/
526,105590873,Alquiler,Piso en San Miguel,Barrio San Miguel,Distrito Centro,Murcia,"Área de Murcia, Murcia",,1.100€/mes,"7,33 €/m²","['150 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 4ª exterior', 'Con ascensor']",4 habitaciones,2 baños,11453,Profesional,Turpin Turpin,Anuncio actualizado el 19 de agosto,34868350538,https://www.idealista.com/inmueble/105590873/
527,105557091,Alquiler,Piso en calle Andrés Baquero,Calle Andrés Baquero,San Lorenzo,Centro,Murcia,"
Murcia, Murcia
",1.400€/mes,"9,33 €/m²","['150 m² construidos', '4 habitaciones', '3 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 1ª exterior', 'Con ascensor']",4 habitaciones,3 baños,MJ143/24,Profesional,De La Rocha Inmobiliaria,Anuncio actualizado el 23 de julio,34868350668,https://www.idealista.com/inmueble/105557091/
528,105625540,Alquiler,Piso en San Juan,Barrio San Juan,Distrito Centro,Murcia,"Área de Murcia, Murcia",,950€/mes,"7,92 €/m²","['120 m² construidos', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Cocina sin equipar y casa sin amueblar', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,2 baños,3971-4052,Profesional,Caballero Inmobiliaria,Anuncio actualizado el 30 de julio,34868350708,https://www.idealista.com/inmueble/105625540/
529,102834240,Alquiler,"Piso en avenida Juan Carlos I, 86","Avenida Juan Carlos I, 86",Zona Juan Carlos I,Norte,Murcia,"
Murcia, Murcia
",820€/mes,"8,20 €/m²","['100 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Planta 6ª exterior', 'Con ascensor']",2 habitaciones,2 baños,102834240,Particular,José Antonio,Anuncio actualizado el 23 de agosto,34670707627,https://www.idealista.com/inmueble/102834240/
530,87306952,Alquiler,"Piso en avenida de Burgos, 5","Avenida de Burgos, 5",El Palmar,Pedanías Oeste,Murcia,"
Murcia, Murcia
",650€/mes,"8,67 €/m²","['75 m² construidos', '2 habitaciones', '1 baño', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,1 baño,87306952,Particular,José Luís,Anuncio actualizado el 22 de agosto,34666154007,https://www.idealista.com/inmueble/87306952/
531,105765783,Alquiler,"Ático en calle Reina Sofía, 23","Calle Reina Sofía, 23",Churra,Pedanías Norte,Murcia,"
Murcia, Murcia
",1.000€/mes,"6,90 €/m²","['145 m² construidos', '3 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,3 baños,105765783,Particular,Pablo,Anuncio actualizado el 20 de agosto,34686737569,https://www.idealista.com/inmueble/105765783/
532,105188484,Alquiler,Piso en calle Doctor Jesús Quesada Sanz,Calle Doctor Jesús Quesada Sanz,San Andrés-San Antolín,Centro,Murcia,"
Murcia, Murcia
",750€/mes,"10,87 €/m²","['69 m² construidos, 55 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Sin ascensor']",3 habitaciones,1 baño,RP2542024127570,Profesional,REDPISO MURCIA SAN ANTON,Anuncio actualizado el 13 de junio,34868355696,https://www.idealista.com/inmueble/105188484/
533,105509539,Alquiler,Piso en Gran Vía Alfonso X el Sabio,Gran Vía Alfonso X el Sabio,La Fama,Centro,Murcia,"
Murcia, Murcia
",1.300€/mes,"7,65 €/m²","['170 m² construidos', '5 habitaciones', '2 baños', 'Segunda mano/buen estado']",5 habitaciones,2 baños,51510000000004,Profesional,De La Rocha Inmobiliaria,Anuncio actualizado el 17 de julio,34868350668,https://www.idealista.com/inmueble/105509539/
534,105750133,Alquiler,"Ático en calle María Baños, 2","Calle María Baños, 2",El Palmar,Pedanías Oeste,Murcia,"
Murcia, Murcia
",800€/mes,"5,71 €/m²","['140 m² construidos, 120 m² útiles', '3 habitaciones', '2 baños', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Amueblado y cocina equipada', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,2 baños,105750133,Particular,Puri,Anuncio actualizado el 16 de agosto,34626037729,https://www.idealista.com/inmueble/105750133/
535,105623822,Alquiler,Piso en Santa María de Gracia,Barrio Santa María de Gracia,Distrito Norte,Murcia,"Área de Murcia, Murcia",,1.250€/mes,"10,96 €/m²","['114 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Orientación norte', 'Construido en 1967', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",4 habitaciones,2 baños,MA6158,Profesional,Agustín Mundo de Viviendas,Anuncio actualizado el 20 de agosto,34868350491,https://www.idealista.com/inmueble/105623822/
536,105497802,Alquiler,Piso en Santa María de Gracia,Barrio Santa María de Gracia,Distrito Norte,Murcia,"Área de Murcia, Murcia",,1.220€/mes,"10,43 €/m²","['117 m² construidos', '4 habitaciones', '2 baños', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur', 'Construido en 1967', 'Amueblado y cocina equipada', 'Calefacción individual: Eléctrica', 'Planta 2ª exterior', 'Con ascensor']",4 habitaciones,2 baños,3963-4045,Profesional,Caballero Inmobiliaria,Anuncio actualizado el 20 de agosto,34868350708,https://www.idealista.com/inmueble/105497802/
537,105194210,Alquiler,Piso en plaza de Salamanca,Plaza de Salamanca,La Fama,Centro,Murcia,"
Murcia, Murcia
",980€/mes,"12,73 €/m²","['77 m² construidos', '4 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Amueblado y cocina equipada', 'Planta 7ª exterior', 'Con ascensor']",4 habitaciones,1 baño,RP2262024127598,Profesional,REDPISO MURCIA CONDOMINA,Anuncio actualizado el 16 de julio,34868355533,https://www.idealista.com/inmueble/105194210/
538,105509544,Alquiler,Piso en ronda Norte,Ronda Norte,San Antón,Centro,Murcia,"
Murcia, Murcia
",1.050€/mes,"9,13 €/m²","['115 m² construidos', '4 habitaciones', '2 baños', 'Segunda mano/buen estado']",4 habitaciones,2 baños,51510000000088,Profesional,De La Rocha Inmobiliaria,Anuncio actualizado el 17 de julio,34868350668,https://www.idealista.com/inmueble/105509544/
539,105662854,Alquiler,"Piso en calle Isaac Albéniz, 4","Calle Isaac Albéniz, 4",San Antón,Centro,Murcia,"
Murcia, Murcia
",900€/mes,"9,00 €/m²","['100 m² construidos', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte', 'Amueblado y cocina equipada', 'Calefacción individual: Gas natural', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,2 baños,105662854,Particular,Encarna,Anuncio actualizado el 22 de agosto,34630040269,https://www.idealista.com/inmueble/105662854/
540,105623822,Alquiler,Piso en Santa María de Gracia,Barrio Santa María de Gracia,Distrito Norte,Murcia,"Área de Murcia, Murcia",,1.250€/mes,"10,96 €/m²","['114 m² construidos, 100 m² útiles', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Orientación norte', 'Construido en 1967', 'Amueblado y cocina equipada', 'No dispone de calefacción', 'Planta 2ª exterior', 'Con ascensor']",4 habitaciones,2 baños,MA6158,Profesional,Agustín Mundo de Viviendas,Anuncio actualizado el 20 de agosto,34868350491,https://www.idealista.com/inmueble/105623822/
541,105230179,Alquiler,Piso en calle Maestro Javier Paulino Torres,Calle Maestro Javier Paulino Torres,La Fama,Centro,Murcia,"
Murcia, Murcia
",800€/mes,"8,70 €/m²","['92 m² construidos', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Cocina sin equipar y casa sin amueblar', 'Planta 5ª exterior', 'Con ascensor']",3 habitaciones,1 baño,RP2262024127790,Profesional,REDPISO MURCIA CONDOMINA,Anuncio actualizado el 26 de julio,34868355533,https://www.idealista.com/inmueble/105230179/
542,105765783,Alquiler,"Ático en calle Reina Sofía, 23","Calle Reina Sofía, 23",Churra,Pedanías Norte,Murcia,"
Murcia, Murcia
",1.000€/mes,"6,90 €/m²","['145 m² construidos', '3 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,3 baños,105765783,Particular,Pablo,Anuncio actualizado el 20 de agosto,34686737569,https://www.idealista.com/inmueble/105765783/
543,105745463,Alquiler,"Chalet adosado en calle jacaranda, 16","Calle jacaranda, 16",Sangonera la Verde,Pedanías Oeste,Murcia,"
Murcia, Murcia
",700€/mes,"10,00 €/m²","['Chalet adosado', '1 planta', '70 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Amueblado y cocina equipada', 'Calefacción individual: Gas propano/butano']",1 planta,70 m² construidos,105745463,Particular,Javier,Anuncio actualizado el 23 de agosto,34683110005,https://www.idealista.com/inmueble/105745463/
544,102440846,Alquiler,"Piso en calle Altamira, 1","Calle Altamira, 1",El Palmar,Pedanías Oeste,Murcia,"
Murcia, Murcia
",650€/mes,"8,67 €/m²","['75 m² construidos, 70 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación este', 'Amueblado y cocina equipada', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,1 baño,102440846,Particular,diego garcia leon,Anuncio actualizado el 23 de agosto,34680914174,https://www.idealista.com/inmueble/102440846/
545,82765670,Alquiler,Dúplex en Guadalupe,Barrio Guadalupe,Distrito Pedanías Oeste,Murcia,"Área de Murcia, Murcia",,950€/mes,"5,94 €/m²","['160 m² construidos, 140 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación sur, este', 'Construido en 2007', 'Cocina equipada y casa sin amueblar', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",4 habitaciones,3 baños,26229,Profesional,ALQUILOTUCASA MURCIA1,Anuncio actualizado el 16 de agosto,34868350971,https://www.idealista.com/inmueble/82765670/
546,96945112,Alquiler,"Piso en calle Paralela San José, 6","Calle Paralela San José, 6",Santa María de Gracia,Norte,Murcia,"
Murcia, Murcia
",525€/mes,"8,08 €/m²","['65 m² construidos, 60 m² útiles', '1 habitación', '1 baño', 'Segunda mano/buen estado', 'Armarios empotrados', 'Amueblado y cocina equipada', 'Calefacción individual: Bomba de frío/calor', 'Bajo exterior', 'Sin ascensor']",1 habitación,1 baño,PARALELA SAN JOSE,Profesional,JUAN ANTONIO ALARCON,Anuncio actualizado el 26 de agosto,0,https://www.idealista.com/inmueble/96945112/
